SCAFFOLD,AMOUNT,FREQUENCY,SCA_MOL,ID_SCAFFOLD,DATABASE
c1ccc(-c2nccnc2-c2ccccc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b51e70>,M5OKM,FooDB purchasable
c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b51ee0>,XA04R,FooDB purchasable
c1ccc(-c2ccco2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b51f50>,2TM73,FooDB purchasable
c1ccc(-c2ccncc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b51fc0>,OYAKZ,FooDB purchasable
c1ccc2cc(N=Nc3cccc4ccccc34)ccc2c1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52030>,YGIQ9,FooDB purchasable
c1ccc(-c2ccnn2-c2ccccc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b520a0>,2OS1P,FooDB purchasable
c1ccc(-c2cn3ccccc3n2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52110>,VS1LM,FooDB purchasable
c1ccc(-c2conc2-c2ccccc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52180>,WQR5X,FooDB purchasable
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b521f0>,Q57KB,FooDB purchasable
c1ccc2cc(N=Nc3ccc(-c4nc5ccccc5s4)cc3)ccc2c1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52260>,LEK7N,FooDB purchasable
c1ccc(-c2nnc(-c3cccc4ccccc34)o2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b522d0>,85J7Q,FooDB purchasable
c1ccc(CSc2nc(-c3ccccc3)n[nH]2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52340>,0PQTL,FooDB purchasable
c1ccc(-n2cccn2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b523b0>,MR9L4,FooDB purchasable
c1ccc(-n2nc3ccccc3n2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52420>,FHP4F,FooDB purchasable
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52490>,07RAE,FooDB purchasable
c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52500>,039DZ,FooDB purchasable
c1ccc(C2OCCCO2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52570>,N12YX,FooDB purchasable
c1ccc(CCCc2ccccn2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b525e0>,TZ5PE,FooDB purchasable
c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52650>,6U9UO,FooDB purchasable
c1ccc(COCc2ccccc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b526c0>,SD5IZ,FooDB purchasable
c1ccc(COc2ccccc2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52730>,EBBHB,FooDB purchasable
O=c1cccc(CCc2ccccc2)o1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b527a0>,C2JUX,FooDB purchasable
O=c1cc(-c2ccc3c(c2)OCO3)[nH]c2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52810>,LZ5OT,FooDB purchasable
O=c1ccc2ccccc2[nH]1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52880>,HB5TI,FooDB purchasable
O=C1C(=O)c2ncccc2-c2[nH]ccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b528f0>,M7X67,FooDB purchasable
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52960>,ZCT7V,FooDB purchasable
O=C(CCCCCCCCc1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b529d0>,XWP4X,FooDB purchasable
O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52a40>,SZCSK,FooDB purchasable
O=C(CCc1ccccc1)CC(=O)CCc1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52ab0>,SAL6Z,FooDB purchasable
O=C(COc1[nH]ncc1C(=O)c1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52b20>,82K4Y,FooDB purchasable
O=C(COc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52b90>,KMPF9,FooDB purchasable
O=C(Cc1ccccc1)Cc1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52c00>,OJIY9,FooDB purchasable
O=C(Cc1ccccc1)OCCc1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52c70>,E4D56,FooDB purchasable
O=C(OC1CCCCC1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52ce0>,D4T03,FooDB purchasable
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52d50>,W6KE1,FooDB purchasable
O=C(OCCc1ccccc1)c1ccco1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52dc0>,KFBHV,FooDB purchasable
O=C(Oc1ccc2ccccc2c1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52e30>,KHN01,FooDB purchasable
O=C(c1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52ea0>,YIKBI,FooDB purchasable
O=C1C=C(C2=CC(=O)c3ccccc3C2=O)C(=O)c2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52f10>,18T7A,FooDB purchasable
N=c1nc[nH]c2nc[nH]c12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52f80>,BLQ51,FooDB purchasable
O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b52ff0>,R5C9S,FooDB purchasable
O=C1C=CC(=O)CC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53060>,69FON,FooDB purchasable
O=C1C=CC=CCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b530d0>,7MAIL,FooDB purchasable
O=C1C=CCCC=CCCC=C1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53140>,0E5CV,FooDB purchasable
O=C1C=CCCC=CCc2occc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b531b0>,Y5H4A,FooDB purchasable
O=C1C=Cc2cccc3ccc(-c4ccccc4)c1c23,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53220>,U7RAS,FooDB purchasable
O=C1CC=CCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53290>,OK9VN,FooDB purchasable
O=C1CCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53300>,XAGZT,FooDB purchasable
O=C1CCCC2=C1c1ccccc1CC2,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53370>,3XTPG,FooDB purchasable
O=C1CCCCC=CCCCCCCCCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b533e0>,3GCH3,FooDB purchasable
O=C1CCCCCCCC=CCCCCCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53450>,HVY3Y,FooDB purchasable
O=C1CCCCCCCCCCC1=O,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b534c0>,GGJ7K,FooDB purchasable
O=C1CCCCCCCCCCCC(=O)OCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53530>,X2MUT,FooDB purchasable
O=C(C=Cc1ccccc1)NCCc1c[nH]c2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b535a0>,NBXLG,FooDB purchasable
N=c1cc[nH]c(=O)[nH]1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53610>,QA3HL,FooDB purchasable
O=C1CCCCCCCCCCCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53680>,YOTHS,FooDB purchasable
C1CC2CCC1CO2,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b536f0>,DROYH,FooDB purchasable
C(=Nc1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53760>,7EOHP,FooDB purchasable
C1=C2c3cc4c(cc3CCN2Cc2ccccc21)OCO4,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b537d0>,HB5QN,FooDB purchasable
C1=CC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53840>,FRQT3,FooDB purchasable
C1=CCCC=C1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b538b0>,R9P22,FooDB purchasable
C1=CCCC=CCCC=CC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53920>,HTRW6,FooDB purchasable
C1=CCc2ccoc2CC=CCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53990>,LR0T8,FooDB purchasable
C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53a00>,OL7LQ,FooDB purchasable
C1=Cc2ccccc2CC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53a70>,RQP43,FooDB purchasable
C1=Cc2ccccc2NC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53ae0>,Y102X,FooDB purchasable
C1=NCCS1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53b50>,HZSTG,FooDB purchasable
C1=NCCc2c1[nH]c1ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53bc0>,Q5GRG,FooDB purchasable
C1=NCCc2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53c30>,TPOC2,FooDB purchasable
C1CC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53ca0>,Q2O9W,FooDB purchasable
C1CC2CCC1O2,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53d10>,26ULL,FooDB purchasable
C=C1CCCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53d80>,H050W,FooDB purchasable
C1CCCCCCCCCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53df0>,Z8VJ4,FooDB purchasable
C1CCCCCCCCCCCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53e60>,EOVT8,FooDB purchasable
C1CCOC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53ed0>,X1WMF,FooDB purchasable
C1CCSC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b53f40>,6Z7E8,FooDB purchasable
C1CCc2nc3c(nc2C1)CCCC3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54040>,IE4AK,FooDB purchasable
C1CO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b540b0>,P6GU5,FooDB purchasable
C1COCCN1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54120>,390Y4,FooDB purchasable
C1CSCCS1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54190>,ED1E7,FooDB purchasable
C1CSCS1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54200>,JYP1T,FooDB purchasable
C1CSCSC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54270>,2IGUE,FooDB purchasable
C=C1CC=CCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b542e0>,NY2PT,FooDB purchasable
C=C1CC=CCCC=CCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54350>,PEHB5,FooDB purchasable
C=C1CCC=CC1=O,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b543c0>,XHCO6,FooDB purchasable
O=C1CCCCCCCCCCCCCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54430>,3C78C,FooDB purchasable
O=C1CCCCCCCCCOCCCCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b544a0>,S29RB,FooDB purchasable
O=c1ccc2ccc3c(c2o1)C=CCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54510>,YCIYM,FooDB purchasable
O=c1c2cccn2c(=O)c2cccn12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54580>,40VTV,FooDB purchasable
O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b545f0>,JDB4Q,FooDB purchasable
O=c1[nH]c(Cc2ccccc2)cnc1Cc1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54660>,JTNAF,FooDB purchasable
O=c1[nH]c(Cc2ccccc2)nc2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b546d0>,7US5M,FooDB purchasable
O=c1[nH]c2ccccc2cc1Cc1cc2ccccc2[nH]c1=O,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54740>,9HUZV,FooDB purchasable
O=c1[nH]cnn1-c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b547b0>,1S19C,FooDB purchasable
O=c1c(-c2ccc3c(c2)OCO3)coc2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54820>,6G1RL,FooDB purchasable
O=c1c(-c2cccc3c(=O)cc(-c4ccccc4)oc23)c(-c2ccccc2)oc2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54890>,CFMF3,FooDB purchasable
O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54900>,DPKNL,FooDB purchasable
O=c1c2c3c(ccc2oc2ccc4c(c12)OCCC4)OCCC3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54970>,QRM4Z,FooDB purchasable
O=c1c2cc3c(cc2oc2ccc4c(c12)CCCO4)OCCC3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b549e0>,CZOLE,FooDB purchasable
O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54a50>,9ECFT,FooDB purchasable
O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54ac0>,VHPLI,FooDB purchasable
O=c1c2ccccc2oc2cc3c(cc12)CCCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54b30>,4BYT8,FooDB purchasable
O=c1cc(-c2cc[nH+]cc2)cc[nH]1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54ba0>,XXM8M,FooDB purchasable
O=S1(=O)NCNc2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54c10>,KX7ZD,FooDB purchasable
C(#CC(c1ccccc1)c1ccccc1)CN1CCCCC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54c80>,P8ZSH,FooDB purchasable
O=c1cc(-c2ccc3c(c2)OCO3)oc2ccccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54cf0>,A981N,FooDB purchasable
O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54d60>,3YJ5I,FooDB purchasable
O=c1cc(-c2ccccc2)oc2cc3c(cc12)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54dd0>,D71C8,FooDB purchasable
O=c1cc2[nH]cc3c4c(=O)c(=O)cc5[nH]cc(c(c1=O)c23)c54,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54e40>,EEPLN,FooDB purchasable
O=c1cc[nH]c2cc3c(cc12)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54eb0>,WFMJZ,FooDB purchasable
O=c1cc[nH]c2ncccc12,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54f20>,DVZ4H,FooDB purchasable
O=c1cc[nH]cc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b54f90>,YO6GG,FooDB purchasable
O=c1cc[nH]n1-c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55000>,23KN8,FooDB purchasable
O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55070>,IJTHZ,FooDB purchasable
O=c1ccc2c3c(ccc2o1)C=CCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b550e0>,A64NK,FooDB purchasable
O=c1ccc2cc3c(cc2o1)OCC3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55150>,JWIDM,FooDB purchasable
O=c1ccc2cc3c(cc2o1)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b551c0>,Y1QHY,FooDB purchasable
O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55230>,OF4HO,FooDB purchasable
O=S(=O)(c1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b552a0>,MOSJ5,FooDB purchasable
O=C1CCCCCN1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55310>,CX3OY,FooDB purchasable
O=C1COc2ccccc2O1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55380>,P2GHG,FooDB purchasable
O=C1CCCCN1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b553f0>,NX82M,FooDB purchasable
O=C1CCCN1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55460>,L6D1X,FooDB purchasable
O=C1CCCO1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b554d0>,TJU6F,FooDB purchasable
O=C1CCNC(=O)N1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55540>,961CW,FooDB purchasable
O=C1CCOC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b555b0>,1LEHV,FooDB purchasable
O=C1CCON1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55620>,U6NAV,FooDB purchasable
O=C1CCOc2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55690>,80LPW,FooDB purchasable
O=C1CCSC1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55700>,X8RRG,FooDB purchasable
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55770>,15W1G,FooDB purchasable
O=C1CCc2cccc3c2N1CC3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b557e0>,9RA48,FooDB purchasable
O=C1CCc2ccccc2O1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55850>,H8FJC,FooDB purchasable
O=C1COc2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b558c0>,XY3DF,FooDB purchasable
O=C1COc2ccccc2N1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55930>,B7JDA,FooDB purchasable
O=C1Cc2ccc3c(c2CNCCc2cc4c(cc21)OCO4)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b559a0>,A9RI3,FooDB purchasable
O=S(=O)(Oc1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55a10>,08WSS,FooDB purchasable
O=C1Cc2ccccc2CNCCc2cc3c(cc21)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55a80>,L5POZ,FooDB purchasable
O=C1Nc2cc3ccccc3c3c4c(cc(c23)C1=O)OCO4,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55af0>,363F7,FooDB purchasable
O=C1Nc2cc3ccccc3c3cccc1c23,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55b60>,YNQXP,FooDB purchasable
O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55bd0>,8Q6BL,FooDB purchasable
O=C1OCCN1N=Cc1ccco1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55c40>,U22EZ,FooDB purchasable
O=C1OCCc2ccncc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55cb0>,TS3CW,FooDB purchasable
O=C1Oc2ccccc2Oc2ccccc21,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55d20>,PE45P,FooDB purchasable
O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55d90>,OEEL1,FooDB purchasable
O=C1c2ccccc2-c2cccc3ccnc1c23,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55e00>,1762W,FooDB purchasable
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55e70>,EACUP,FooDB purchasable
O=S(=O)(Nc1ccccc1)c1ccccc1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55ee0>,2WITI,FooDB purchasable
O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55f50>,JR9BS,FooDB purchasable
O=S(=O)(Nc1ccccc1)c1nc2ncccn2n1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b55fc0>,60F49,FooDB purchasable
c1ncc2nc[nH]c2n1,1,0.041288191577208914,<rdkit.Chem.rdchem.Mol object at 0x7f5fa2b56030>,3AQ4R,FooDB purchasable
